vendor_id,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,pickup_longitude,pickup_latitude,rate_code_id,store_and_fwd_flag,dropoff_longitude,dropoff_latitude,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount
2,2016-06-01 00:06:05,2016-06-01 00:14:27,2,1.83,-74.011718750000000,40.709461212158203,1,N,-73.993713378906250,40.727363586425781,2,8.00,0.50,0.50,0.00,0.00,0.30,9.30
2,2016-06-01 00:06:06,2016-06-01 00:11:56,1,2.60,-73.940002441406250,40.840888977050781,1,N,-73.927108764648438,40.865119934082031,1,9.00,0.50,0.50,0.00,0.00,0.30,10.30
1,2016-06-01 00:06:08,2016-06-01 00:09:30,1,0.80,-73.949798583984375,40.680438995361328,1,N,-73.950736999511719,40.686866760253906,1,5.00,0.50,0.50,0.00,0.00,0.30,6.30
1,2016-06-01 00:06:08,2016-06-01 00:12:51,1,2.70,-73.972923278808594,40.744747161865234,1,N,-73.948730468750000,40.779155731201172,1,9.00,0.50,0.50,1.85,0.00,0.30,12.15
2,2016-06-01 00:06:08,2016-06-01 00:13:51,1,1.97,-73.993934631347656,40.767200469970703,1,N,-73.966377258300781,40.766437530517578,1,8.50,0.50,0.50,1.00,0.00,0.30,10.80
1,2016-06-01 00:06:09,2016-06-01 00:19:27,1,7.20,-73.982475280761719,40.745178222656250,1,N,-73.862953186035156,40.729053497314453,1,21.50,0.50,0.50,5.65,5.54,0.30,33.99
1,2016-06-01 00:06:09,2016-06-01 00:12:54,1,1.50,-73.990730285644531,40.734584808349609,1,N,-74.005432128906250,40.748146057128906,1,7.00,0.50,0.50,1.00,0.00,0.30,9.30
2,2016-06-01 00:06:09,2016-06-01 00:18:21,2,3.78,-73.991508483886719,40.744861602783203,1,N,-73.951698303222656,40.782001495361328,1,13.00,0.50,0.50,2.86,0.00,0.30,17.16
2,2016-06-01 00:06:09,2016-06-01 00:08:44,2,0.81,-73.955947875976563,40.772109985351562,1,N,-73.963348388671875,40.761810302734375,1,4.50,0.50,0.50,1.00,0.00,0.30,6.80
2,2016-06-01 00:06:09,2016-06-01 00:26:21,1,9.61,-73.870658874511719,40.773616790771484,1,N,-73.996414184570313,40.736305236816406,1,27.50,0.50,0.50,8.58,5.54,0.30,42.92
2,2016-06-01 00:06:09,2016-06-01 00:17:15,6,3.33,-73.970016479492188,40.757709503173828,1,N,-73.975013732910156,40.791881561279297,1,12.00,0.50,0.50,2.66,0.00,0.30,15.96
1,2016-06-01 00:06:10,2016-06-01 00:08:32,1,0.70,-73.982650756835938,40.772274017333984,1,N,-73.989181518554688,40.763072967529297,1,4.50,0.50,0.50,1.45,0.00,0.30,7.25
1,2016-06-01 00:06:10,2016-06-01 00:07:43,1,0.30,-73.972419738769531,40.756572723388672,1,N,-73.974426269531250,40.753314971923828,1,3.50,0.50,0.50,0.95,0.00,0.30,5.75
1,2016-06-01 00:06:10,2016-06-01 00:18:48,4,3.00,-73.978500366210938,40.762798309326172,1,N,-74.006645202636719,40.744094848632813,2,12.00,0.50,0.50,0.00,0.00,0.30,13.30
2,2016-06-01 00:06:10,2016-06-01 00:13:00,1,1.34,-73.984260559082031,40.743251800537109,1,N,-73.972976684570313,40.755718231201172,1,7.00,0.50,0.50,2.08,0.00,0.30,10.38
2,2016-06-01 00:06:10,2016-06-01 00:14:52,2,2.30,-73.982521057128906,40.739566802978516,1,N,-73.975326538085938,40.765071868896484,2,9.00,0.50,0.50,0.00,0.00,0.30,10.30
1,2016-06-01 00:06:11,2016-06-01 00:08:50,1,0.50,-73.987319946289062,40.765766143798828,1,N,-73.992057800292969,40.759067535400391,2,4.00,0.50,0.50,0.00,0.00,0.30,5.30
1,2016-06-01 00:06:11,2016-06-01 00:19:37,4,3.20,-74.002761840820312,40.723579406738281,1,N,-74.001190185546875,40.761730194091797,2,13.00,0.50,0.50,0.00,0.00,0.30,14.30
2,2016-06-01 00:06:11,2016-06-01 00:19:02,1,4.49,-73.958480834960938,40.762889862060547,1,N,-73.950950622558594,40.777778625488281,1,14.00,0.50,0.50,4.59,0.00,0.30,19.89
1,2016-06-01 00:06:12,2016-06-01 00:14:14,1,2.30,-73.971771240234375,40.794822692871094,1,N,-73.966461181640625,40.770610809326172,2,9.00,0.50,0.50,0.00,0.00,0.30,10.30
1,2016-06-01 00:06:13,2016-06-01 00:20:03,2,4.70,-73.999252319335938,40.680011749267578,1,N,-73.991943359375000,40.731212615966797,2,16.00,0.50,0.50,0.00,0.00,0.30,17.30
2,2016-06-01 00:06:13,2016-06-01 00:09:48,1,0.87,-73.991340637207031,40.745067596435547,1,N,-73.983161926269531,40.756217956542969,1,5.00,0.50,0.50,1.26,0.00,0.30,7.56
2,2016-06-01 00:06:13,2016-06-01 00:14:54,3,2.89,-73.978401184082031,40.724735260009766,1,N,-74.005897521972656,40.710903167724609,1,11.00,0.50,0.50,1.00,0.00,0.30,13.30
2,2016-06-01 00:06:13,2016-06-01 00:37:29,1,10.92,-73.983993530273437,40.746452331542969,1,N,-73.987548828125000,40.630435943603516,1,33.50,0.50,0.50,5.00,0.00,0.30,39.80
1,2016-06-01 00:06:14,2016-06-01 00:08:56,1,0.70,-73.942184448242188,40.807308197021484,1,Y,-73.939620971679687,40.815269470214844,2,4.50,0.50,0.50,0.00,0.00,0.30,5.80
2,2016-06-01 00:06:14,2016-06-01 00:16:08,3,2.68,-73.993850708007813,40.720943450927734,1,N,-73.984954833984375,40.688732147216797,1,11.00,0.50,0.50,2.46,0.00,0.30,14.76
2,2016-06-01 00:06:14,2016-06-01 00:11:12,1,0.98,-74.007659912109375,40.741069793701172,1,N,-74.003662109375000,40.743450164794922,1,6.00,0.50,0.50,1.46,0.00,0.30,8.76
2,2016-06-01 00:06:14,2016-06-01 00:11:09,1,1.01,-73.959518432617188,40.767280578613281,1,N,-73.965599060058594,40.755390167236328,1,5.50,0.50,0.50,1.36,0.00,0.30,8.16
1,2016-06-01 00:06:15,2016-06-01 00:19:55,1,2.40,-73.957138061523438,40.707134246826172,1,N,-73.921249389648438,40.705589294433594,1,11.50,0.50,0.50,3.20,0.00,0.30,16.00
2,2016-06-01 00:06:15,2016-06-01 00:10:55,1,0.72,-73.965278625488281,40.764221191406250,1,N,-73.975967407226562,40.765708923339844,1,5.00,0.50,0.50,1.00,0.00,0.30,7.30
1,2016-06-01 00:06:16,2016-06-01 00:17:13,1,2.00,-73.958885192871094,40.709468841552734,1,N,-73.929809570312500,40.695892333984375,2,10.00,0.50,0.50,0.00,0.00,0.30,11.30
1,2016-06-01 00:06:16,2016-06-01 00:24:52,2,9.10,-73.870750427246094,40.773635864257812,1,N,-73.909904479980469,40.845935821533203,1,26.50,0.50,0.50,6.00,5.54,0.30,39.34
2,2016-06-01 00:06:16,2016-06-01 00:21:13,6,7.75,-73.870887756347656,40.773746490478516,1,N,-73.953567504882813,40.786888122558594,1,23.00,0.50,0.50,5.97,5.54,0.30,35.81
2,2016-06-01 00:06:17,2016-06-01 00:08:33,1,0.81,-73.971267700195313,40.764190673828125,1,N,-73.960937500000000,40.766639709472656,1,4.50,0.50,0.50,0.58,0.00,0.30,6.38
2,2016-06-01 00:06:17,2016-06-01 00:26:41,1,3.80,-74.006286621093750,40.733398437500000,1,N,-73.990699768066406,40.750900268554687,1,16.00,0.50,0.50,3.46,0.00,0.30,20.76
1,2016-06-01 00:06:18,2016-06-01 00:09:54,1,1.20,-73.954177856445313,40.778614044189453,1,N,-73.963043212890625,40.766784667968750,1,5.50,0.50,0.50,1.35,0.00,0.30,8.15
1,2016-06-01 00:06:19,2016-06-01 00:23:16,2,4.40,-73.993103027343750,40.736614227294922,1,N,-73.973693847656250,40.688278198242187,1,16.00,0.50,0.50,1.73,0.00,0.30,19.03
1,2016-06-01 00:06:19,2016-06-01 00:15:21,1,2.20,-73.998680114746094,40.734966278076172,1,N,-73.979339599609375,40.763534545898437,2,9.00,0.50,0.50,0.00,0.00,0.30,10.30
1,2016-06-01 00:06:19,2016-06-01 00:21:03,1,4.10,-73.986206054687500,40.756984710693359,1,N,-73.944465637207031,40.792030334472656,1,14.50,0.50,0.50,0.00,0.00,0.30,15.80
2,2016-06-01 00:06:19,2016-06-01 00:35:00,1,12.42,-73.862754821777344,40.768817901611328,1,N,-73.948158264160156,40.660301208496094,2,37.00,0.50,0.50,0.00,0.00,0.30,38.30
1,2016-06-01 00:06:20,2016-06-01 00:18:45,1,5.00,-73.946586608886719,40.790767669677734,1,N,-73.931289672851563,40.850688934326172,2,16.00,0.50,0.50,0.00,0.00,0.30,17.30
2,2016-06-01 00:06:21,2016-06-01 00:16:45,1,2.80,-73.987808227539062,40.765239715576172,1,N,-74.001358032226563,40.729228973388672,1,10.50,0.50,0.50,0.00,0.00,0.30,11.80
1,2016-06-01 00:06:23,2016-06-01 00:10:28,1,0.90,-73.955886840820313,40.772068023681641,1,N,-73.964775085449219,40.759872436523438,2,5.50,0.50,0.50,0.00,0.00,0.30,6.80
1,2016-06-01 00:06:23,2016-06-01 00:36:57,1,6.00,-73.986351013183594,40.759204864501953,1,N,-73.983818054199219,40.756359100341797,1,21.50,0.50,0.50,5.70,0.00,0.30,28.50
1,2016-06-01 00:06:23,2016-06-01 00:09:38,1,0.50,-73.982330322265625,40.764602661132813,1,N,-73.988975524902344,40.763599395751953,1,4.00,0.50,0.50,1.30,0.00,0.30,6.60
1,2016-06-01 00:06:24,2016-06-01 00:23:16,1,3.20,-73.968940734863281,40.757884979248047,1,N,-73.995468139648438,40.726982116699219,1,14.00,0.50,0.50,2.00,0.00,0.30,17.30
1,2016-06-01 00:06:24,2016-06-01 00:09:35,1,0.80,-73.986404418945313,40.767108917236328,1,N,-73.990165710449219,40.757617950439453,2,4.50,0.50,0.50,0.00,0.00,0.30,5.80
2,2016-06-01 00:06:24,2016-06-01 00:08:48,1,0.73,-73.952056884765625,40.810470581054688,1,N,-73.938903808593750,40.808128356933594,2,4.00,0.50,0.50,0.00,0.00,0.30,5.30
2,2016-06-01 00:06:24,2016-06-01 00:13:58,1,0.80,-73.978713989257812,40.752471923828125,1,N,-73.973556518554688,40.749370574951172,2,6.50,0.50,0.50,0.00,0.00,0.30,7.80
2,2016-06-01 00:06:24,2016-06-01 00:27:29,1,5.64,-74.008087158203125,40.741428375244141,1,N,-73.981201171875000,40.676689147949219,1,19.50,0.50,0.50,4.00,0.00,0.30,24.80
1,2016-06-01 00:06:25,2016-06-01 00:17:45,1,2.90,-73.999725341796875,40.714294433593750,1,N,-73.963706970214844,40.711330413818359,1,12.00,0.50,0.50,2.65,0.00,0.30,15.95
2,2016-06-01 00:06:25,2016-06-01 00:37:00,1,21.82,-73.790199279785156,40.644020080566406,2,N,-74.005737304687500,40.727081298828125,1,52.00,0.00,0.50,2.00,0.00,0.30,54.80
2,2016-06-01 00:06:25,2016-06-01 00:38:55,2,21.33,-73.776710510253906,40.645198822021484,1,N,-73.992660522460938,40.677349090576172,1,57.00,0.50,0.50,11.66,0.00,0.30,69.96
1,2016-06-01 00:06:26,2016-06-01 00:16:34,1,2.70,-73.980056762695312,40.751850128173828,1,N,-73.954956054687500,40.782638549804688,2,10.00,0.50,0.50,0.00,0.00,0.30,11.30
2,2016-06-01 00:06:26,2016-06-01 00:13:10,1,1.66,-73.994262695312500,40.727619171142578,1,N,-74.013946533203125,40.717670440673828,1,7.00,0.50,0.50,2.00,0.00,0.30,10.30
1,2016-06-01 00:06:27,2016-06-01 00:20:54,1,2.10,-73.990478515625000,40.746047973632813,1,N,-73.966430664062500,40.760665893554687,2,11.00,0.50,0.50,0.00,0.00,0.30,12.30
2,2016-06-01 00:06:27,2016-06-01 00:21:32,5,7.74,-73.873008728027344,40.774051666259766,1,N,-73.948860168457031,40.778358459472656,1,22.50,0.50,0.50,5.87,5.54,0.30,35.21
2,2016-06-01 00:06:27,2016-06-01 00:21:37,1,2.36,-73.982887268066406,40.738990783691406,1,N,-73.999031066894531,40.761188507080078,2,11.50,0.50,0.50,0.00,0.00,0.30,12.80
2,2016-06-01 00:06:27,2016-06-01 00:11:04,1,0.83,-73.984718322753906,40.748680114746094,1,N,-73.990676879882813,40.756248474121094,1,5.50,0.50,0.50,1.36,0.00,0.30,8.16
1,2016-06-01 00:06:28,2016-06-01 00:15:13,1,2.20,-73.891021728515625,40.770679473876953,1,N,-73.891288757324219,40.772304534912109,4,8.50,0.50,0.50,0.00,0.00,0.30,9.80
1,2016-06-01 00:06:28,2016-06-01 00:14:19,2,1.40,-73.978500366210938,40.786014556884766,1,N,-73.981369018554688,40.768848419189453,1,7.50,0.50,0.50,2.20,0.00,0.30,11.00
1,2016-06-01 00:06:28,2016-06-01 00:12:09,1,1.20,-73.947448730468750,40.790691375732422,1,N,-73.939002990722656,40.804836273193359,1,6.50,0.50,0.50,1.30,0.00,0.30,9.10
2,2016-06-01 00:06:28,2016-06-01 00:11:00,2,0.49,-73.983306884765625,40.756019592285156,1,N,-73.990516662597656,40.761390686035156,2,4.50,0.50,0.50,0.00,0.00,0.30,5.80
2,2016-06-01 00:06:28,2016-06-01 00:07:38,1,0.39,-73.998413085937500,40.740310668945313,1,N,-74.002449035644531,40.738788604736328,1,3.00,0.50,0.50,1.08,0.00,0.30,5.38
1,2016-06-01 00:06:29,2016-06-01 00:15:32,1,1.60,-73.981353759765625,40.741355895996094,1,N,-73.965270996093750,40.759464263916016,2,8.50,0.50,0.50,0.00,0.00,0.30,9.80
2,2016-06-01 00:06:29,2016-06-01 00:21:55,1,3.06,-73.977241516113281,40.752120971679688,1,N,-73.978721618652344,40.785099029541016,1,13.00,0.50,0.50,3.58,0.00,0.30,17.88
2,2016-06-01 00:06:30,2016-06-01 00:15:44,2,2.46,-73.991981506347656,40.749134063720703,1,N,-73.988220214843750,40.724071502685547,1,10.00,0.50,0.50,2.00,0.00,0.30,13.30
1,2016-06-01 00:06:31,2016-06-01 00:15:11,1,1.80,-74.006095886230469,40.733104705810547,1,N,-73.990318298339844,40.756420135498047,2,8.50,0.50,0.50,0.00,0.00,0.30,9.80
2,2016-06-01 00:06:31,2016-06-01 00:16:16,5,4.77,-73.952629089355469,40.789161682128906,1,N,-73.976806640625000,40.736209869384766,1,15.00,0.50,0.50,2.50,0.00,0.30,18.80
2,2016-06-01 00:06:31,2016-06-01 00:26:32,1,5.34,-73.999191284179688,40.728160858154297,1,N,-73.961647033691406,40.661880493164063,2,19.00,0.50,0.50,0.00,0.00,0.30,20.30
2,2016-06-01 00:06:31,2016-06-01 00:09:52,1,0.70,-74.015510559082031,40.715682983398438,1,N,-74.017814636230469,40.709548950195312,1,4.50,0.50,0.50,1.16,0.00,0.30,6.96
1,2016-06-01 00:06:33,2016-06-01 00:10:26,1,0.90,-74.005065917968750,40.737560272216797,1,N,-73.995986938476562,40.748752593994141,1,5.00,0.50,0.50,1.25,0.00,0.30,7.55
1,2016-06-01 00:06:33,2016-06-01 00:22:45,1,9.20,-73.872993469238281,40.774143218994141,1,N,-73.982185363769531,40.731788635253906,1,26.00,0.50,0.50,6.55,5.54,0.30,39.39
1,2016-06-01 00:06:33,2016-06-01 00:25:17,1,8.80,-73.873138427734375,40.774101257324219,1,N,-73.972366333007812,40.756347656250000,1,26.00,0.50,0.50,8.20,5.54,0.30,41.04
2,2016-06-01 00:06:33,2016-06-01 00:19:07,1,6.89,-73.873046875000000,40.774044036865234,1,N,-73.941375732421875,40.813598632812500,1,20.50,0.50,0.50,5.47,5.54,0.30,32.81
2,2016-06-01 00:06:33,2016-06-01 00:15:01,2,2.90,-73.960563659667969,40.765949249267578,1,N,-73.987182617187500,40.729278564453125,1,10.00,0.50,0.50,1.00,0.00,0.30,12.30
2,2016-06-01 00:06:33,2016-06-01 00:17:35,1,1.95,-73.979660034179688,40.759048461914063,1,N,-73.983963012695312,40.740539550781250,1,9.50,0.50,0.50,1.10,0.00,0.30,11.90
2,2016-06-01 00:06:33,2016-06-01 00:10:02,2,0.89,-73.987342834472656,40.776039123535156,1,N,-73.982849121093750,40.767738342285156,2,5.00,0.50,0.50,0.00,0.00,0.30,6.30
1,2016-06-01 00:06:34,2016-06-01 00:19:46,1,3.60,-73.993591308593750,40.767330169677734,1,N,-73.953254699707031,40.777671813964844,2,13.50,0.50,0.50,0.00,0.00,0.30,14.80
2,2016-06-01 00:06:34,2016-06-01 00:09:20,1,0.70,-73.988632202148437,40.731239318847656,1,N,-73.979553222656250,40.733173370361328,2,4.50,0.50,0.50,0.00,0.00,0.30,5.80
2,2016-06-01 00:06:34,2016-06-01 00:11:09,6,1.23,-73.961524963378906,40.764461517333984,1,N,-73.974380493164063,40.753566741943359,2,6.00,0.50,0.50,0.00,0.00,0.30,7.30
1,2016-06-01 00:06:35,2016-06-01 00:32:44,2,5.90,-73.969123840332031,40.758132934570313,1,N,-73.874511718750000,40.747306823730469,1,23.00,0.50,0.50,0.00,0.00,0.30,24.30
2,2016-06-01 00:06:35,2016-06-01 00:16:36,1,2.37,-73.982681274414063,40.739494323730469,1,N,-73.974838256835938,40.764343261718750,2,10.00,0.50,0.50,0.00,0.00,0.30,11.30
2,2016-06-01 00:06:35,2016-06-01 00:14:34,3,1.02,-73.990119934082031,40.756858825683594,1,N,-73.976303100585938,40.752243041992188,2,7.00,0.50,0.50,0.00,0.00,0.30,8.30
2,2016-06-01 00:06:35,2016-06-01 00:07:30,1,0.19,-73.945289611816406,40.793647766113281,1,N,-73.944992065429687,40.791656494140625,2,3.00,0.50,0.50,0.00,0.00,0.30,4.30
1,2016-06-01 00:06:37,2016-06-01 00:14:02,2,1.20,-73.987838745117188,40.743984222412109,1,N,-73.993537902832031,40.753040313720703,2,7.00,0.50,0.50,0.00,0.00,0.30,8.30
2,2016-06-01 00:06:37,2016-06-01 00:10:58,1,1.50,-73.998374938964844,40.745334625244141,1,N,-73.993339538574219,40.762676239013672,1,6.50,0.50,0.50,1.56,0.00,0.30,9.36
2,2016-06-01 00:06:37,2016-06-01 00:09:06,5,0.63,-73.990592956542969,40.755920410156250,1,N,-73.984786987304688,40.764141082763672,1,4.00,0.50,0.50,1.00,0.00,0.30,6.30
2,2016-06-01 00:06:37,2016-06-01 00:11:35,1,0.89,-73.980331420898438,40.751239776611328,1,N,-73.991897583007812,40.758308410644531,1,5.50,0.50,0.50,1.00,0.00,0.30,7.80
2,2016-06-01 00:06:38,2016-06-01 00:11:53,1,0.87,-73.989257812500000,40.730640411376953,1,N,-73.993530273437500,40.719108581542969,2,5.50,0.50,0.50,0.00,0.00,0.30,6.80
2,2016-06-01 00:06:38,2016-06-01 00:12:17,1,1.09,-74.004486083984375,40.719871520996094,1,N,-73.996856689453125,40.720428466796875,2,5.50,0.50,0.50,0.00,0.00,0.30,6.80
2,2016-06-01 00:06:38,2016-06-01 00:27:43,2,7.77,-73.985595703125000,40.746921539306641,1,N,-73.947326660156250,40.816875457763672,1,24.50,0.50,0.50,5.00,0.00,0.30,30.80
1,2016-06-01 00:06:39,2016-06-01 00:12:47,1,1.30,-73.987701416015625,40.765304565429688,1,N,-73.978775024414063,40.776519775390625,1,6.50,0.50,0.50,1.55,0.00,0.30,9.35
1,2016-06-01 00:06:39,2016-06-01 00:14:05,1,1.00,-74.007850646972656,40.741222381591797,1,N,-73.997673034667969,40.732784271240234,1,6.50,0.50,0.50,1.55,0.00,0.30,9.35
1,2016-06-01 00:06:40,2016-06-01 00:14:33,1,1.80,-73.960189819335938,40.762039184570313,1,N,-73.983619689941406,40.757095336914063,2,8.00,0.50,0.50,0.00,0.00,0.30,9.30
1,2016-06-01 00:06:40,2016-06-01 00:13:47,1,3.60,-73.956535339355469,40.717060089111328,1,N,-73.989738464355469,40.702651977539063,1,12.00,0.50,0.50,2.00,0.00,0.30,15.30
2,2016-06-01 00:06:40,2016-06-01 00:14:50,2,1.92,-73.989631652832031,40.757389068603516,1,N,-74.002601623535156,40.734260559082031,2,8.50,0.50,0.50,0.00,0.00,0.30,9.80
2,2016-06-01 00:06:40,2016-06-01 00:13:29,2,1.34,-73.974899291992187,40.761802673339844,1,N,-73.990791320800781,40.755889892578125,1,7.00,0.50,0.50,1.66,0.00,0.30,9.96
2,2016-06-01 00:06:40,2016-06-01 00:10:16,1,0.68,-74.009864807128906,40.720775604248047,1,N,-74.015556335449219,40.716056823730469,1,4.50,0.50,0.50,1.16,0.00,0.30,6.96
1,2016-06-01 00:06:41,2016-06-01 00:23:25,1,5.20,-73.977790832519531,40.684310913085938,1,N,-73.921989440917969,40.645668029785156,1,17.00,0.50,0.50,3.65,0.00,0.30,21.95
2,2016-06-01 00:06:41,2016-06-01 00:24:44,1,6.65,-73.971588134765625,40.757549285888672,1,N,-73.961959838867188,40.718711853027344,1,21.00,0.50,0.50,4.46,0.00,0.30,26.76
2,2016-06-01 00:06:41,2016-06-01 00:18:00,1,3.04,-73.980827331542969,40.759590148925781,1,N,-73.946189880371094,40.777423858642578,2,11.50,0.50,0.50,0.00,0.00,0.30,12.80
1,2016-06-01 00:06:42,2016-06-01 00:09:41,1,0.80,-73.974105834960938,40.783321380615234,1,N,-73.964462280273438,40.775772094726563,1,5.00,0.50,0.50,3.00,0.00,0.30,9.30
1,2016-06-01 00:06:42,2016-06-01 00:22:56,1,4.60,-73.986984252929688,40.747711181640625,1,N,-73.947135925292969,40.715042114257813,1,16.50,0.50,0.50,3.50,5.54,0.30,26.84
2,2016-06-01 00:06:42,2016-06-01 00:15:35,5,1.45,-73.987037658691406,40.760368347167969,1,N,-73.970840454101563,40.751640319824219,1,8.00,0.50,0.50,1.86,0.00,0.30,11.16
2,2016-06-01 00:06:42,2016-06-01 00:32:20,6,11.09,-73.981094360351563,40.757297515869141,1,N,-73.976158142089844,40.646671295166016,1,33.00,0.50,0.50,6.86,0.00,0.30,41.16
2,2016-06-01 00:06:42,2016-06-01 00:14:01,2,1.55,-73.956123352050781,40.781711578369141,1,N,-73.951667785644531,40.798698425292969,1,7.50,0.50,0.50,1.00,0.00,0.30,9.80
1,2016-06-01 00:06:43,2016-06-01 00:12:32,1,1.60,-73.954895019531250,40.688629150390625,1,N,-73.950393676757812,40.670429229736328,2,7.00,0.50,0.50,0.00,0.00,0.30,8.30
2,2016-06-01 00:06:43,2016-06-01 00:24:20,1,5.08,-73.994308471679688,40.761207580566406,1,N,-73.943496704101563,40.811069488525391,2,17.00,0.50,0.50,0.00,0.00,0.30,18.30
2,2016-06-01 00:06:43,2016-06-01 00:18:59,4,1.91,-73.987098693847656,40.748279571533203,1,N,-74.008491516113281,40.734828948974609,1,10.00,0.50,0.50,1.50,0.00,0.30,12.80
2,2016-06-01 00:06:43,2016-06-01 00:10:10,2,0.74,-73.953788757324219,40.766799926757813,1,N,-73.963928222656250,40.767841339111328,2,4.50,0.50,0.50,0.00,0.00,0.30,5.80
2,2016-06-01 00:06:43,2016-06-01 00:09:03,1,1.02,-74.005340576171875,40.720699310302734,1,N,-73.999000549316406,40.734340667724609,1,5.00,0.50,0.50,1.00,0.00,0.30,7.30
2,2016-06-01 00:06:43,2016-06-01 00:09:24,1,0.76,-73.992912292480469,40.733951568603516,1,N,-73.983825683593750,40.737949371337891,1,4.50,0.50,0.50,0.00,0.00,0.30,5.80
1,2016-06-01 00:06:44,2016-06-01 00:11:38,1,1.80,0.000000000000000,0.000000000000000,1,N,-73.952957153320313,40.780250549316406,2,7.00,0.50,0.50,0.00,0.00,0.30,8.30
2,2016-06-01 00:06:44,2016-06-01 00:20:33,1,3.84,-73.997146606445312,40.719390869140625,1,N,-73.998771667480469,40.761260986328125,2,13.50,0.50,0.50,0.00,0.00,0.30,14.80
1,2016-06-01 00:06:45,2016-06-01 00:12:35,1,0.90,-73.987060546875000,40.718364715576172,1,N,-73.975456237792969,40.717517852783203,1,6.00,0.50,0.50,0.00,0.00,0.30,7.30
1,2016-06-01 00:06:46,2016-06-01 00:18:29,1,3.60,-73.982208251953125,40.764816284179688,1,N,-73.949478149414063,40.796146392822266,1,12.50,0.50,0.50,2.75,0.00,0.30,16.55
1,2016-06-01 00:06:46,2016-06-01 00:10:10,1,0.60,-74.003929138183594,40.751899719238281,1,N,-73.992744445800781,40.748741149902344,2,4.50,0.50,0.50,0.00,0.00,0.30,5.80
2,2016-06-01 00:06:46,2016-06-01 00:26:36,6,10.09,-73.776741027832031,40.645271301269531,1,N,-73.897125244140625,40.677051544189453,2,29.50,0.50,0.50,0.00,0.00,0.30,30.80
2,2016-06-01 00:06:46,2016-06-01 00:12:26,5,1.08,-73.984848022460938,40.747749328613281,1,N,-73.981201171875000,40.757335662841797,2,6.00,0.50,0.50,0.00,0.00,0.30,7.30
2,2016-06-01 00:06:48,2016-06-01 00:18:29,1,2.74,-74.009819030761719,40.721351623535156,1,N,-73.994529724121094,40.746109008789063,1,11.00,0.50,0.50,3.69,0.00,0.30,15.99
1,2016-06-01 00:06:50,2016-06-01 00:27:26,1,5.00,-73.956115722656250,40.744586944580078,1,N,-73.990951538085938,40.758716583251953,1,18.00,0.50,0.50,3.00,0.00,0.30,22.30
1,2016-06-01 00:06:50,2016-06-01 00:10:40,1,1.00,-73.985107421875000,40.732391357421875,1,N,-73.978141784667969,40.745582580566406,1,5.50,0.50,0.50,1.35,0.00,0.30,8.15
2,2016-06-01 00:06:50,2016-06-01 00:18:22,1,2.46,-73.988914489746094,40.721714019775391,1,N,-73.992713928222656,40.748027801513672,2,10.50,0.50,0.50,0.00,0.00,0.30,11.80
2,2016-06-01 00:06:50,2016-06-01 00:11:54,1,1.74,-73.963020324707031,40.758518218994141,1,N,-73.955963134765625,40.778869628906250,2,6.50,0.50,0.50,0.00,0.00,0.30,7.80
1,2016-06-01 00:06:51,2016-06-01 00:12:17,1,1.00,-73.989952087402344,40.732490539550781,1,N,-73.991867065429688,40.743396759033203,1,6.00,0.50,0.50,1.80,0.00,0.30,9.10
1,2016-06-01 00:06:51,2016-06-01 00:14:27,1,1.10,-73.975715637207031,40.755992889404297,1,N,-73.971298217773438,40.745273590087891,1,7.00,0.50,0.50,1.65,0.00,0.30,9.95
1,2016-06-01 00:06:51,2016-06-01 00:09:24,1,0.70,-73.946853637695313,40.780765533447266,1,N,-73.950141906738281,40.771724700927734,2,4.50,0.50,0.50,0.00,0.00,0.30,5.80
1,2016-06-01 00:06:52,2016-06-01 00:17:06,1,2.50,-73.987640380859375,40.756721496582031,1,N,-73.975944519042969,40.783859252929688,1,10.00,0.50,0.50,1.70,0.00,0.30,13.00
2,2016-06-01 00:06:52,2016-06-01 00:15:46,3,1.84,-73.946540832519531,40.788902282714844,1,N,-73.952301025390625,40.807308197021484,2,8.50,0.50,0.50,0.00,0.00,0.30,9.80
2,2016-06-01 00:06:53,2016-06-01 00:32:53,1,16.87,-73.789825439453125,40.643821716308594,1,N,-73.955596923828125,40.601238250732422,2,46.50,0.50,0.50,0.00,0.00,0.30,47.80
